Dataset,Tissue,Cell Type,GENE,log2FC,P Value
Bharat A. (PBMC),Blood,B cells,CD37,0.569404233070466,0.0
Bharat A. (PBMC),Blood,B cells,CD3D,-0.341596631887097,0.0
Bharat A. (PBMC),Blood,B cells,CD3E,-0.391864250516599,0.0
Bharat A. (PBMC),Blood,B cells,CD3G,-0.296364973337247,0.0
Bharat A. (PBMC),Blood,B cells,CD74,0.61786655289191,0.0
Bharat A. (PBMC),Blood,B cells,CD79A,0.920294685322275,0.0
Bharat A. (PBMC),Blood,B cells,CD83,0.600150820676728,0.0
Bharat A. (PBMC),Blood,B cells,FCRLA,0.471878476220491,0.0
Bharat A. (PBMC),Blood,B cells,HLA-DPA1,0.488839969586544,0.0
Bharat A. (PBMC),Blood,B cells,HLA-DPB1,0.494230600335793,0.0
Bharat A. (PBMC),Blood,B cells,HLA-DQB1,0.536695308230371,0.0
Bharat A. (PBMC),Blood,B cells,HLA-DRA,0.555224351905101,0.0
Bharat A. (PBMC),Blood,B cells,IL7R,-0.338122137131491,0.0
Bharat A. (PBMC),Blood,B cells,MS4A1,0.794147948702019,0.0
Bharat A. (PBMC),Blood,B cells,IL32,-0.34977434031825,5.72142300075815e-307
Bharat A. (PBMC),Blood,B cells,EZR,0.447944066388396,6.26302843912346e-300
Bharat A. (PBMC),Blood,B cells,TOB1,-0.310552039372325,5.5388402566002e-280
Bharat A. (PBMC),Blood,B cells,SAMHD1,-0.291746906727964,9.07349800548353e-274
Bharat A. (PBMC),Blood,B cells,FYB1,-0.41440977212963,1.39463159630025e-273
Bharat A. (PBMC),Blood,B cells,LINC01781,0.653383468782793,1.83492259999749e-213
Bharat A. (PBMC),Blood,B cells,PAX5,0.463662033781748,2.38350380811973e-160
Bharat A. (PBMC),Blood,B cells,BANK1,0.67773070372917,3.46593646968065e-159
Bharat A. (PBMC),Blood,B cells,BLK,0.596263805800806,1.49419099389977e-144
Bharat A. (PBMC),Blood,B cells,PELI1,0.483609026486784,1.04814001264725e-134
Bharat A. (PBMC),Blood,B cells,CD19,0.471817246074572,1.42390785500901e-127
Bharat A. (PBMC),Blood,B cells,TMSB4X,-0.346419577225993,1.6805614385524e-120
Bharat A. (PBMC),Blood,B cells,ANXA1,-0.444117673154238,4.12049719851978e-115
Bharat A. (PBMC),Blood,B cells,LINC00926,0.634417016528052,2.99785660100114e-101
Bharat A. (PBMC),Blood,B cells,VIM,-0.340515560706196,9.23876339475142e-94
Bharat A. (PBMC),Blood,B cells,ARHGAP24,0.462421332083553,4.30902531236764e-83
Bharat A. (PBMC),Blood,B cells,IGHM,0.572299313160753,1.24715532213675e-80
Bharat A. (PBMC),Blood,B cells,RALGPS2,0.577397144982469,1.11885456083124e-74
Bharat A. (PBMC),Blood,B cells,RGS10,-0.285828515835018,2.51110012185665e-73
Bharat A. (PBMC),Blood,B cells,VPREB3,0.631626103598176,5.585602567182e-72
Bharat A. (PBMC),Blood,B cells,MEF2C,0.442903074545804,2.0810020982151e-70
Bharat A. (PBMC),Blood,B cells,MYL12A,-0.311745105014235,1.60762083238324e-58
Bharat A. (PBMC),Blood,B cells,DNAJB1,-0.317369249219335,1.41687541406087e-56
Bharat A. (PBMC),Blood,B cells,LEPROTL1,-0.347965153349011,5.83197242094664e-47
Bharat A. (PBMC),Blood,B cells,ACTG1,-0.295845836616349,3.30598583023377e-45
Bharat A. (PBMC),Blood,B cells,COBLL1,0.453172299444916,1.18616324427468e-36
Bharat A. (PBMC),Blood,B cells,CD40,0.43653376571212,4.14061602843158e-36
Bharat A. (PBMC),Blood,B cells,HCST,-0.405093305183128,3.77547508633544e-31
Bharat A. (PBMC),Blood,B cells,RGCC,-0.318024807677114,3.50788823430402e-15
Bharat A. (PBMC),Blood,B cells,NDUFS5,-0.281708804618964,1.33112852453529e-14
Bharat A. (PBMC),Blood,B cells,LDHA,-0.296484133735619,1.44228088810528e-12
Bharat A. (PBMC),Blood,B cells,LGALS1,-0.297145570426359,1.72422593979044e-10
Bharat A. (PBMC),Blood,B cells,S100A6,-0.358804587275413,6.59574099329626e-10
Bharat A. (PBMC),Blood,B cells,TNFRSF13C,0.497156816814497,2.70570785598418e-09
Bharat A. (PBMC),Blood,B cells,IFITM1,-0.296739664804756,3.75425122479732e-08
Bharat A. (PBMC),Blood,B cells,SRGN,-0.469673688797846,0.000142828251169387
Bharat A. (PBMC),Blood,B cells,S100A10,-0.361670149863489,0.000176578220782286
Bharat A. (PBMC),Blood,B cells,S100A4,-0.455318028607407,0.000321254266300766
Bharat A. (PBMC),Blood,Basophilic granulocytes,NMNAT3,-0.266359811816887,2.86277325638191e-62
Bharat A. (PBMC),Blood,Basophilic granulocytes,LAG3,0.342237513440954,1.35984538536783e-50
Bharat A. (PBMC),Blood,Basophilic granulocytes,LIME1,0.245095411893758,1.4552258606053e-48
Bharat A. (PBMC),Blood,Basophilic granulocytes,FCER1A,-0.294154567640621,3.13595348058829e-45
Bharat A. (PBMC),Blood,Basophilic granulocytes,CXCR3,0.48580472776399,6.17748925154849e-40
Bharat A. (PBMC),Blood,Basophilic granulocytes,CYTL1,-0.364904003575628,8.67618956472744e-40
Bharat A. (PBMC),Blood,Basophilic granulocytes,DTL,-0.815555488354259,4.13603054091705e-38
Bharat A. (PBMC),Blood,Basophilic granulocytes,CD3D,0.410754021461064,2.52188201563202e-37
Bharat A. (PBMC),Blood,Basophilic granulocytes,NDC80,-0.282232284170835,8.00086453682377e-35
Bharat A. (PBMC),Blood,Basophilic granulocytes,MCM2,-0.335737509645353,4.17453143243829e-28
Bharat A. (PBMC),Blood,Basophilic granulocytes,GATA1,-0.249905220086061,8.59862411512801e-28
Bharat A. (PBMC),Blood,Basophilic granulocytes,ORC1,-0.329757505258626,5.57258729013672e-27
Bharat A. (PBMC),Blood,Basophilic granulocytes,LCK,0.37780089062299,9.62831309470202e-25
Bharat A. (PBMC),Blood,Basophilic granulocytes,TK1,-0.549697299007587,1.93970585312107e-24
Bharat A. (PBMC),Blood,Basophilic granulocytes,SGO1,-0.389887560404126,1.19916575955849e-23
Bharat A. (PBMC),Blood,Basophilic granulocytes,CD27,0.263952772514922,1.95075897933477e-23
Bharat A. (PBMC),Blood,Basophilic granulocytes,TFR2,-0.344441063958422,1.30953038159639e-22
Bharat A. (PBMC),Blood,Basophilic granulocytes,GZMA,0.329019306478218,3.0852227653721e-22
Bharat A. (PBMC),Blood,Basophilic granulocytes,IL32,0.494702160061547,5.72906704873734e-22
Bharat A. (PBMC),Blood,Basophilic granulocytes,NPDC1,0.259840112345772,8.76801802687175e-22
Bharat A. (PBMC),Blood,Basophilic granulocytes,MEX3B,-0.261161279588639,9.92634010850486e-22
Bharat A. (PBMC),Blood,Basophilic granulocytes,LINC01943,0.258355025386416,3.04380486913804e-21
Bharat A. (PBMC),Blood,Basophilic granulocytes,CD3G,0.297196133509322,3.85254333977476e-21
Bharat A. (PBMC),Blood,Basophilic granulocytes,CLSPN,-0.369917581480835,1.05962138186802e-20
Bharat A. (PBMC),Blood,Basophilic granulocytes,GZMK,0.407382252233323,1.16353780089507e-20
Bharat A. (PBMC),Blood,Basophilic granulocytes,CD2,0.36486056814117,1.66851626392896e-20
Bharat A. (PBMC),Blood,Basophilic granulocytes,UCP2,0.245232821931854,3.26653518166403e-20
Bharat A. (PBMC),Blood,Basophilic granulocytes,CCL5,0.340649695509816,1.04514404129364e-19
Bharat A. (PBMC),Blood,Basophilic granulocytes,MSRB3,-0.255834340074472,4.3753527263677e-19
Bharat A. (PBMC),Blood,Basophilic granulocytes,CD3E,0.301610229522161,6.9270530774728e-19
Bharat A. (PBMC),Blood,Basophilic granulocytes,DUSP4,0.46924850551854,7.31462327110216e-19
Bharat A. (PBMC),Blood,Basophilic granulocytes,CLIC2,-0.345305172104636,1.54072178050564e-18
Bharat A. (PBMC),Blood,Basophilic granulocytes,CHEK1,-0.355193494852582,2.71349101325576e-18
Bharat A. (PBMC),Blood,Basophilic granulocytes,C12orf75,0.24102128568864,4.9691083518746e-18
Bharat A. (PBMC),Blood,Basophilic granulocytes,IDH2,0.265203113463967,5.58162777316053e-18
Bharat A. (PBMC),Blood,Basophilic granulocytes,DUSP2,0.238987092842963,7.46124928430518e-18
Bharat A. (PBMC),Blood,Basophilic granulocytes,NCAPH,-0.271341143636384,1.81449412875526e-17
Bharat A. (PBMC),Blood,Basophilic granulocytes,UNG,-0.248600989326869,1.91582457355691e-17
Bharat A. (PBMC),Blood,Basophilic granulocytes,LAT,0.303678160736454,3.38329970155085e-17
Bharat A. (PBMC),Blood,Basophilic granulocytes,TNFAIP3,0.230383896653538,5.6598593150567e-16
Bharat A. (PBMC),Blood,Basophilic granulocytes,FSCN1,-0.249108003922366,1.23775818156332e-15
Bharat A. (PBMC),Blood,Basophilic granulocytes,CENPW,-0.296517178492242,2.37034683449411e-15
Bharat A. (PBMC),Blood,Basophilic granulocytes,HSPA8,0.230021152618157,5.40357193236658e-15
Bharat A. (PBMC),Blood,Basophilic granulocytes,GCSH,-0.295030921399026,3.08972653768542e-14
Bharat A. (PBMC),Blood,Basophilic granulocytes,CDT1,-0.700416516005011,4.25939322367703e-14
Bharat A. (PBMC),Blood,Basophilic granulocytes,NUF2,-0.367996214937672,1.38461211360969e-13
Bharat A. (PBMC),Blood,Basophilic granulocytes,DCPS,0.324663193435845,2.88473440122055e-13
Bharat A. (PBMC),Blood,Basophilic granulocytes,PRDX1,0.277664657304566,7.86498208502551e-13
Bharat A. (PBMC),Blood,Basophilic granulocytes,CD8A,0.258532888607991,1.23854110947602e-12
Bharat A. (PBMC),Blood,Basophilic granulocytes,HIST1H2AJ,-0.316271909877623,2.44198686363021e-12
Bharat A. (PBMC),Blood,Basophilic granulocytes,CACYBP,0.235046695419054,5.00307312185681e-12
Bharat A. (PBMC),Blood,Basophilic granulocytes,CCDC167,0.355077240760027,8.05793593433551e-12
Bharat A. (PBMC),Blood,Basophilic granulocytes,SYNE2,0.235790803272407,8.97419873668163e-12
Bharat A. (PBMC),Blood,Basophilic granulocytes,ASRGL1,-0.250972447713978,1.96134151107836e-11
Bharat A. (PBMC),Blood,Basophilic granulocytes,ZWINT,-0.555235114988141,2.5639280869368e-11
Bharat A. (PBMC),Blood,Basophilic granulocytes,TOP2A,-0.312336604341701,3.01419436446129e-11
Bharat A. (PBMC),Blood,Basophilic granulocytes,PRSS57,-0.345746746073414,9.97386803063353e-11
Bharat A. (PBMC),Blood,Basophilic granulocytes,CENPU,-0.428859134179701,3.96819228429609e-10
Bharat A. (PBMC),Blood,Basophilic granulocytes,MDK,-0.247780222201657,4.39196070361149e-09
Bharat A. (PBMC),Blood,Basophilic granulocytes,ADA,0.364885375420807,4.56721073595671e-09
Bharat A. (PBMC),Blood,Basophilic granulocytes,SAC3D1,-0.264581782119906,9.22622657335049e-09
Bharat A. (PBMC),Blood,Basophilic granulocytes,GINS2,-0.324217118299873,1.43863388406742e-08
Bharat A. (PBMC),Blood,Basophilic granulocytes,HMGN2,0.24198924643635,2.14790007184353e-08
Bharat A. (PBMC),Blood,Basophilic granulocytes,SMIM10,-0.306333963543335,2.29564211053136e-08
Bharat A. (PBMC),Blood,Basophilic granulocytes,MYB,-0.247429433436247,2.74177467227606e-08
Bharat A. (PBMC),Blood,Basophilic granulocytes,CYTOR,0.231689049557151,7.93720970823826e-08
Bharat A. (PBMC),Blood,Basophilic granulocytes,TNFRSF9,0.375416596578175,4.17691117526461e-07
Bharat A. (PBMC),Blood,Basophilic granulocytes,CCL4,0.225550909984615,1.72762422711519e-06
Bharat A. (PBMC),Blood,Basophilic granulocytes,TRBC2,0.240118375069457,3.09939810187171e-06
Bharat A. (PBMC),Blood,Basophilic granulocytes,PCLAF,-0.857135156713287,3.31124578364037e-06
Bharat A. (PBMC),Blood,Basophilic granulocytes,CKS1B,-0.255997493392865,7.51937719631986e-06
Bharat A. (PBMC),Blood,Basophilic granulocytes,CCDC28B,0.236443496976045,0.000133811129197054
Bharat A. (PBMC),Blood,Basophilic granulocytes,SPNS3,0.245692897283731,0.000535778244836553
Bharat A. (PBMC),Blood,Basophilic granulocytes,PIK3CD-AS2,0.229454397200445,0.0111434759632501
Bharat A. (PBMC),Blood,Basophilic granulocytes,LYZ,-0.25430621476583,0.0339158035471173
Bharat A. (PBMC),Blood,Basophilic granulocytes,FCER1G,-0.256445007500417,0.0392541377042792
Bharat A. (PBMC),Blood,CD4+ T cells,CD5,-0.0718667098351702,0.0
Bharat A. (PBMC),Blood,CD4+ T cells,LCK,-0.0697745843735888,0.0
Bharat A. (PBMC),Blood,CD4+ T cells,MAL,0.096939212434455,0.0
Bharat A. (PBMC),Blood,CD4+ T cells,LAT,-0.0781702484858017,1.25996854231325e-291
Bharat A. (PBMC),Blood,CD4+ T cells,SAMHD1,-0.0679294525942688,1.17995264817985e-233
Bharat A. (PBMC),Blood,CD4+ T cells,JUN,0.071764099519804,8.49721020317284e-212
Bharat A. (PBMC),Blood,CD4+ T cells,HPGD,-0.0663301338321389,1.04096211078031e-182
Bharat A. (PBMC),Blood,CD4+ T cells,ITGB1,-0.083875252970904,7.31874329643234e-180
Bharat A. (PBMC),Blood,CD4+ T cells,DUSP4,-0.129074478974181,3.41337027813161e-168
Bharat A. (PBMC),Blood,CD4+ T cells,CD27,-0.0766799820784336,9.74290737400069e-166
Bharat A. (PBMC),Blood,CD4+ T cells,TTN,-0.0988001666403835,1.68484163122433e-135
Bharat A. (PBMC),Blood,CD4+ T cells,CISH,-0.0660729521087729,4.72515559636553e-107
Bharat A. (PBMC),Blood,CD4+ T cells,CD69,0.0571806818216474,7.6887998979361e-106
Bharat A. (PBMC),Blood,CD4+ T cells,STAM,-0.071202962229759,2.40836107963552e-103
Bharat A. (PBMC),Blood,CD4+ T cells,SH3YL1,0.0849071335356678,1.2738420687207e-97
Bharat A. (PBMC),Blood,CD4+ T cells,TNFAIP3,0.0590918603156551,2.34805788145191e-97
Bharat A. (PBMC),Blood,CD4+ T cells,RPS18,0.084984173509588,3.95582133799427e-97
Bharat A. (PBMC),Blood,CD4+ T cells,IL7R,0.0887714495431686,1.83070528132643e-94
Bharat A. (PBMC),Blood,CD4+ T cells,RPS2,0.0612834127963641,9.33910601220808e-94
Bharat A. (PBMC),Blood,CD4+ T cells,RPS6,0.0775609312659684,1.11524863876815e-89
Bharat A. (PBMC),Blood,CD4+ T cells,RPS12,0.0992168452420571,3.20806923016807e-89
Bharat A. (PBMC),Blood,CD4+ T cells,CYTOR,-0.0880968292095127,3.33264156990876e-88
Bharat A. (PBMC),Blood,CD4+ T cells,RPS3,0.0686125359205826,6.11461005779198e-87
Bharat A. (PBMC),Blood,CD4+ T cells,RPLP1,0.0964270070502211,1.77764931897211e-86
Bharat A. (PBMC),Blood,CD4+ T cells,FHIT,-0.0930163020603501,9.01884719937406e-86
Bharat A. (PBMC),Blood,CD4+ T cells,RPL7A,0.0764985448837501,2.86105878410061e-85
Bharat A. (PBMC),Blood,CD4+ T cells,TNFRSF9,-0.106646583878265,4.33063081736913e-84
Bharat A. (PBMC),Blood,CD4+ T cells,LTB,0.0738749555292972,7.07001462818416e-79
Bharat A. (PBMC),Blood,CD4+ T cells,RPS14,0.0836450471399224,1.83208339242413e-76
Bharat A. (PBMC),Blood,CD4+ T cells,CDCA7,-0.0920896098775469,1.39647289051091e-73
Bharat A. (PBMC),Blood,CD4+ T cells,NFKBIA,0.0790412928362001,5.19571234268565e-71
Bharat A. (PBMC),Blood,CD4+ T cells,RPL10,0.0748630521549236,1.88625155090912e-70
Bharat A. (PBMC),Blood,CD4+ T cells,ADTRP,-0.080559862234833,6.74994813752658e-70
Bharat A. (PBMC),Blood,CD4+ T cells,IL2RA,-0.0973071132809987,1.16507355529423e-68
Bharat A. (PBMC),Blood,CD4+ T cells,RPL5,0.0595289352175542,7.90135508628186e-66
Bharat A. (PBMC),Blood,CD4+ T cells,RPS8,0.0789849242283359,1.8083708728214e-65
Bharat A. (PBMC),Blood,CD4+ T cells,TIGIT,-0.0782091095813314,3.394536507426e-65
Bharat A. (PBMC),Blood,CD4+ T cells,EEF1A1,0.0656190551532599,5.1357224209824e-65
Bharat A. (PBMC),Blood,CD4+ T cells,RPS4X,0.0714305788249535,8.59994679918054e-65
Bharat A. (PBMC),Blood,CD4+ T cells,UQCC2,0.0816141761824793,1.41932631541678e-62
Bharat A. (PBMC),Blood,CD4+ T cells,MIR4435-2HG,-0.0653964146326658,3.11678047282992e-61
Bharat A. (PBMC),Blood,CD4+ T cells,LINC01943,-0.0848278856722971,5.2538298147658e-59
Bharat A. (PBMC),Blood,CD4+ T cells,ZFP36,0.0805967525541636,1.62553341364275e-57
Bharat A. (PBMC),Blood,CD4+ T cells,RPLP0,0.0806876727769026,1.17873780333938e-54
Bharat A. (PBMC),Blood,CD4+ T cells,RPS3A,0.0675905404057596,1.6304941669025e-49
Bharat A. (PBMC),Blood,CD4+ T cells,JUNB,0.11686356690869,6.45947829845468e-41
Bharat A. (PBMC),Blood,CD4+ T cells,CD40LG,-0.113760426380826,1.56729712091522e-38
Bharat A. (PBMC),Blood,CD4+ T cells,TNFRSF18,-0.10028428083679,2.86167671680255e-36
Bharat A. (PBMC),Blood,CD4+ T cells,IKZF2,-0.0751223416844996,8.51859508487237e-34
Bharat A. (PBMC),Blood,CD4+ T cells,TNFRSF4,-0.121930798963473,2.81325088040602e-28
Bharat A. (PBMC),Blood,CD4+ T cells,NEAT1,-0.0644829432572482,3.09596706370163e-27
Bharat A. (PBMC),Blood,CD4+ T cells,RTKN2,-0.145746745985766,8.93444545555934e-14
Bharat A. (PBMC),Blood,CD8+ T cells,TRGV10,-0.0914176176400176,0.0
Bharat A. (PBMC),Blood,CD8+ T cells,CD3D,0.0871916258063468,2.8165115605e-313
Bharat A. (PBMC),Blood,CD8+ T cells,TRAC,0.128604140065457,1.25217744142331e-295
Bharat A. (PBMC),Blood,CD8+ T cells,MYDGF,-0.0892646565846183,6.88398304739322e-262
Bharat A. (PBMC),Blood,CD8+ T cells,TUBA4A,0.073280333715002,2.76670671797101e-231
Bharat A. (PBMC),Blood,CD8+ T cells,DNAJB1,0.107418368847837,5.30037842140213e-229
Bharat A. (PBMC),Blood,CD8+ T cells,PTMS,-0.139854821834679,1.68217429813261e-220
Bharat A. (PBMC),Blood,CD8+ T cells,PPP1R18,-0.103979673357843,1.26649328519554e-217
Bharat A. (PBMC),Blood,CD8+ T cells,CD8A,0.0819055727574836,2.7509661185776e-217
Bharat A. (PBMC),Blood,CD8+ T cells,LEPROTL1,0.0827714143796378,3.53762849037673e-205
Bharat A. (PBMC),Blood,CD8+ T cells,PRF1,-0.118727986448654,1.35901523242182e-199
Bharat A. (PBMC),Blood,CD8+ T cells,CHST12,-0.105377239881957,3.88652399562133e-180
Bharat A. (PBMC),Blood,CD8+ T cells,RPS2,0.0746408302286933,4.32640662954993e-172
Bharat A. (PBMC),Blood,CD8+ T cells,ZFAS1,0.073669751810556,1.89111280066025e-163
Bharat A. (PBMC),Blood,CD8+ T cells,SPON2,-0.120012248153164,2.96570201554621e-157
Bharat A. (PBMC),Blood,CD8+ T cells,SOCS1,0.0747764888745437,6.71700056282629e-157
Bharat A. (PBMC),Blood,CD8+ T cells,FGFBP2,-0.240612979916608,1.12594901391699e-155
Bharat A. (PBMC),Blood,CD8+ T cells,CAMK4,0.0740555323630525,2.04213358317539e-154
Bharat A. (PBMC),Blood,CD8+ T cells,KLRD1,-0.118598434470419,3.08231410557959e-149
Bharat A. (PBMC),Blood,CD8+ T cells,JUN,0.0913100205538308,5.06318134428048e-137
Bharat A. (PBMC),Blood,CD8+ T cells,GZMB,-0.156751377685037,1.26413519945978e-134
Bharat A. (PBMC),Blood,CD8+ T cells,CXCR3,0.162121695880667,1.83834190403712e-134
Bharat A. (PBMC),Blood,CD8+ T cells,ADGRG1,-0.152369865828583,2.03833672528471e-122
Bharat A. (PBMC),Blood,CD8+ T cells,NR4A2,0.0772803602007238,3.45018009596946e-119
Bharat A. (PBMC),Blood,CD8+ T cells,DUSP2,0.177424275808958,5.93925573067368e-117
Bharat A. (PBMC),Blood,CD8+ T cells,CCL4,-0.145824394743071,2.74072372720565e-106
Bharat A. (PBMC),Blood,CD8+ T cells,SH2D1A,-0.0907860586664328,1.31049053398202e-105
Bharat A. (PBMC),Blood,CD8+ T cells,TNFRSF18,-0.107083272745231,3.57066870189446e-105
Bharat A. (PBMC),Blood,CD8+ T cells,C1orf21,-0.103286849375715,9.13248118819239e-103
Bharat A. (PBMC),Blood,CD8+ T cells,JUNB,0.148579045559738,3.94064417639089e-102
Bharat A. (PBMC),Blood,CD8+ T cells,CCL3,-0.107547193304546,6.49258329849083e-100
Bharat A. (PBMC),Blood,CD8+ T cells,APMAP,-0.110086460239243,1.57980231781314e-98
Bharat A. (PBMC),Blood,CD8+ T cells,RPS18,0.0808490812382486,9.58805775220178e-97
Bharat A. (PBMC),Blood,CD8+ T cells,CD3E,0.101092068865494,6.40075898473376e-96
Bharat A. (PBMC),Blood,CD8+ T cells,RPS14,0.0744805855843491,1.38759804022114e-95
Bharat A. (PBMC),Blood,CD8+ T cells,TNFRSF9,-0.0912485521881827,3.95773701278049e-84
Bharat A. (PBMC),Blood,CD8+ T cells,IL2RB,-0.0998127327562804,7.76935592613606e-82
Bharat A. (PBMC),Blood,CD8+ T cells,LAT2,-0.0884533534805057,6.59921976217279e-74
Bharat A. (PBMC),Blood,CD8+ T cells,RPL10,0.0734850575463046,8.65127795270567e-67
Bharat A. (PBMC),Blood,CD8+ T cells,RPS12,0.088515764990223,3.04547546278116e-65
Bharat A. (PBMC),Blood,CD8+ T cells,GZMH,-0.119545999791662,6.34116116730713e-63
Bharat A. (PBMC),Blood,CD8+ T cells,CXCR4,0.120704875465965,2.53656811890137e-62
Bharat A. (PBMC),Blood,CD8+ T cells,PRSS23,-0.147665207882128,1.76226851733703e-61
Bharat A. (PBMC),Blood,CD8+ T cells,IL7R,0.104294317206902,4.43876201602181e-61
Bharat A. (PBMC),Blood,CD8+ T cells,FXYD7,0.0970593903996432,1.10117492766433e-53
Bharat A. (PBMC),Blood,CD8+ T cells,ITGB2,-0.106002294405521,1.86716452120701e-49
Bharat A. (PBMC),Blood,CD8+ T cells,GZMK,0.282018943307033,4.01109660204709e-49
Bharat A. (PBMC),Blood,CD8+ T cells,ARL2,0.101173001606529,2.05068120183046e-48
Bharat A. (PBMC),Blood,CD8+ T cells,IL32,0.132185346575275,4.48143123488733e-47
Bharat A. (PBMC),Blood,CD8+ T cells,TSPAN2,-0.121409233627624,5.69332671128528e-45
Bharat A. (PBMC),Blood,CD8+ T cells,GNLY,-0.134431817087031,8.15748875309575e-44
Bharat A. (PBMC),Blood,CD8+ T cells,KLRF1,-0.127943773593357,3.06399006596742e-35
Bharat A. (PBMC),Blood,CD8+ T cells,ZFP36L2,0.0938275553460028,9.71260362190911e-29
Bharat A. (PBMC),Blood,CD8+ T cells,RCAN3,0.0790372638834164,1.67910728927247e-27
Bharat A. (PBMC),Blood,CD8+ T cells,CLIC3,-0.11597868757164,8.6912369962581e-22
Bharat A. (PBMC),Blood,CD8+ T cells,LAIR2,-0.0935627432315847,5.54895399202561e-19
Bharat A. (PBMC),Blood,CD8+ T cells,DBN1,0.0826912397245233,7.46317051161311e-15
Bharat A. (PBMC),Blood,CD8+ T cells,PASK,0.0898814668067427,1.1861839478815e-11
Bharat A. (PBMC),Blood,CD8+ T cells,NKG7,-0.096310329384659,2.12941806100537e-11
Bharat A. (PBMC),Blood,CD8+ T cells,XCL2,-0.127428788137953,2.21991369305093e-09
Bharat A. (PBMC),Blood,Conventional dendritic cells,TNFSF13,0.274709782978376,1.75729360271859e-133
Bharat A. (PBMC),Blood,Conventional dendritic cells,TNFRSF21,0.220223416232201,3.70943524194551e-79
Bharat A. (PBMC),Blood,Conventional dendritic cells,GATM,-0.13263996503524,6.96979021545015e-40
Bharat A. (PBMC),Blood,Conventional dendritic cells,MRPL12,-0.19295611262197,7.5221505332078e-32
Bharat A. (PBMC),Blood,Conventional dendritic cells,SSR1,0.25606765385084,1.04478996606927e-28
Bharat A. (PBMC),Blood,Conventional dendritic cells,LEKR1,-0.115440029953119,2.17565446745362e-27
Bharat A. (PBMC),Blood,Conventional dendritic cells,SAMHD1,0.326095269058512,2.73071666206042e-25
Bharat A. (PBMC),Blood,Conventional dendritic cells,GNG7,-0.123851314476103,5.99009540365496e-25
Bharat A. (PBMC),Blood,Conventional dendritic cells,OSTC,0.259542466374174,6.13701887184367e-25
Bharat A. (PBMC),Blood,Conventional dendritic cells,C1orf54,-0.454560823111981,2.13292736694778e-24
Bharat A. (PBMC),Blood,Conventional dendritic cells,TLR10,-0.185659720156483,6.09359108336334e-24
Bharat A. (PBMC),Blood,Conventional dendritic cells,VOPP1,-0.139892217803781,3.41203272220548e-23
Bharat A. (PBMC),Blood,Conventional dendritic cells,CD59,-0.16135402019307,1.32348951182649e-22
Bharat A. (PBMC),Blood,Conventional dendritic cells,LINC01781,-0.11837937355343,3.34620160045991e-22
Bharat A. (PBMC),Blood,Conventional dendritic cells,PLXNC1,-0.144803416957996,1.55169369085591e-21
Bharat A. (PBMC),Blood,Conventional dendritic cells,GSN,0.41999750570872,6.25951864661203e-21
Bharat A. (PBMC),Blood,Conventional dendritic cells,ETHE1,0.227439235007672,1.45200019374733e-20
Bharat A. (PBMC),Blood,Conventional dendritic cells,CSTB,0.206440916801404,4.06296832545549e-20
Bharat A. (PBMC),Blood,Conventional dendritic cells,COMT,0.261941992300121,6.49090405995433e-20
Bharat A. (PBMC),Blood,Conventional dendritic cells,FUT7,-0.165051315458959,1.93901216899471e-19
Bharat A. (PBMC),Blood,Conventional dendritic cells,MCM2,-0.118197006106594,2.01295191075556e-19
Bharat A. (PBMC),Blood,Conventional dendritic cells,CTSB,0.207554467687866,4.35800144810971e-19
Bharat A. (PBMC),Blood,Conventional dendritic cells,NAA38,0.216328012100954,1.30482087662392e-18
Bharat A. (PBMC),Blood,Conventional dendritic cells,PPIB,0.21689437388757,3.47824639483132e-18
Bharat A. (PBMC),Blood,Conventional dendritic cells,ABI3,-0.157500666639605,5.8922290839996e-18
Bharat A. (PBMC),Blood,Conventional dendritic cells,GRN,0.252585443249002,9.24398478852085e-17
Bharat A. (PBMC),Blood,Conventional dendritic cells,LPCAT2,0.327914347857107,1.61495183318131e-16
Bharat A. (PBMC),Blood,Conventional dendritic cells,P2RY14,-0.19651187530632,1.71815601940802e-16
Bharat A. (PBMC),Blood,Conventional dendritic cells,AC025164.1,-0.106881092393101,2.83501254626549e-16
Bharat A. (PBMC),Blood,Conventional dendritic cells,PLD4,0.329531925501752,9.57044176006258e-16
Bharat A. (PBMC),Blood,Conventional dendritic cells,MYC,-0.108266193975142,1.05635828752207e-15
Bharat A. (PBMC),Blood,Conventional dendritic cells,CD36,0.260391937141876,1.73864612035801e-15
Bharat A. (PBMC),Blood,Conventional dendritic cells,BCL2A1,-0.108276244176973,1.9091763655287e-15
Bharat A. (PBMC),Blood,Conventional dendritic cells,CD79A,-0.142201217594018,1.89502924232594e-13
Bharat A. (PBMC),Blood,Conventional dendritic cells,SNX18,-0.117236009708138,3.26234483329512e-13
Bharat A. (PBMC),Blood,Conventional dendritic cells,HLA-DOB,-0.131871544760159,1.02706123811199e-12
Bharat A. (PBMC),Blood,Conventional dendritic cells,ARHGAP22,-0.172226184525639,1.42455918433883e-12
Bharat A. (PBMC),Blood,Conventional dendritic cells,CD86,0.310251413114486,1.42960260052447e-12
Bharat A. (PBMC),Blood,Conventional dendritic cells,ADAM28,-0.107083862824897,1.50796454120686e-12
Bharat A. (PBMC),Blood,Conventional dendritic cells,JAML,0.239453220424325,3.38696725815136e-12
