Dataset,Tissue,Cell Type,GENE,log2FC,P Value
Delorey TM. (Kidney),Kidney,B cells,GBP4,-0.314642056269327,1.71495282355696e-274
Delorey TM. (Kidney),Kidney,B cells,C15orf48,-0.307414102000886,8.70197003671891e-138
Delorey TM. (Kidney),Kidney,B cells,LTB,-0.335733121484154,2.95446320089987e-127
Delorey TM. (Kidney),Kidney,B cells,SIRPB2,-0.407228384695246,6.41566654265661e-96
Delorey TM. (Kidney),Kidney,B cells,AC019197.1,-0.316873686697489,1.50199457318981e-93
Delorey TM. (Kidney),Kidney,B cells,HBA1,-0.558305039744992,1.07818492405888e-86
Delorey TM. (Kidney),Kidney,B cells,FCRL5,-0.296998559020076,1.06485401692983e-84
Delorey TM. (Kidney),Kidney,B cells,TCIM,-0.304106387367793,5.57081011990885e-82
Delorey TM. (Kidney),Kidney,B cells,CD163,-0.321140937992736,1.19213961121218e-79
Delorey TM. (Kidney),Kidney,B cells,EEF1A1,-0.408387659146626,4.28198133586412e-79
Delorey TM. (Kidney),Kidney,B cells,AKR1C1,-0.355253016559898,8.57692637123253e-76
Delorey TM. (Kidney),Kidney,B cells,PRDM1,-0.330803496577663,1.4788361172291e-74
Delorey TM. (Kidney),Kidney,B cells,CENPF,-0.354521786136155,8.40501098578715e-62
Delorey TM. (Kidney),Kidney,B cells,MT-ND5,-0.735925984522377,5.26230357697974e-61
Delorey TM. (Kidney),Kidney,B cells,MT-ND1,-0.818944301275964,2.0864842412187e-59
Delorey TM. (Kidney),Kidney,B cells,MT-ND2,-0.637703033936159,9.84057193414122e-56
Delorey TM. (Kidney),Kidney,B cells,MT-CYB,-0.421794490778182,1.57191152766975e-53
Delorey TM. (Kidney),Kidney,B cells,UGT1A8,0.417130281080829,1.25926042577175e-48
Delorey TM. (Kidney),Kidney,B cells,EPHA6,0.449906143511767,8.5716510299923e-46
Delorey TM. (Kidney),Kidney,B cells,GRID2,0.595010210369971,4.39894846834085e-44
Delorey TM. (Kidney),Kidney,B cells,MT-ND3,-0.80484248475612,4.54388045233759e-42
Delorey TM. (Kidney),Kidney,B cells,CCDC26,0.445971569539624,3.38191494502592e-41
Delorey TM. (Kidney),Kidney,B cells,BICC1,-0.326750078630695,6.59542454965576e-41
Delorey TM. (Kidney),Kidney,B cells,MT-ATP6,-0.56529859938005,2.74660436799374e-40
Delorey TM. (Kidney),Kidney,B cells,CTNNA3,0.535627020716357,8.10922546362516e-40
Delorey TM. (Kidney),Kidney,B cells,TMEM132D,0.402877103868632,1.90581532469153e-39
Delorey TM. (Kidney),Kidney,B cells,MT-CO2,-0.665647793203947,5.68366507581802e-39
Delorey TM. (Kidney),Kidney,B cells,CADM2,0.461196554998613,1.12605595632825e-37
Delorey TM. (Kidney),Kidney,B cells,DUSP5,-0.427877443913465,2.07578387690666e-33
Delorey TM. (Kidney),Kidney,B cells,RBFOX1,0.473642459355184,5.24651696488495e-33
Delorey TM. (Kidney),Kidney,B cells,ATP1A1,-0.47576429583794,6.33526899998266e-33
Delorey TM. (Kidney),Kidney,B cells,MDGA2,0.421438925307619,8.27873400156401e-30
Delorey TM. (Kidney),Kidney,B cells,NCAM2,0.455733675651372,1.49370793963615e-29
Delorey TM. (Kidney),Kidney,B cells,FGF12,0.385683447993482,4.3473210863158e-29
Delorey TM. (Kidney),Kidney,B cells,CDH13,0.473390908962369,7.07611340438628e-29
Delorey TM. (Kidney),Kidney,B cells,ITGB8,-0.294191225599717,1.31335077504807e-27
Delorey TM. (Kidney),Kidney,B cells,MT-CO1,-0.42910265947818,2.03162597678389e-27
Delorey TM. (Kidney),Kidney,B cells,LRRC4C,0.459780603205972,3.89809761730863e-27
Delorey TM. (Kidney),Kidney,B cells,FP671120.1,-0.881062794895538,4.12393164016662e-27
Delorey TM. (Kidney),Kidney,B cells,IL7R,0.444846350409412,4.38715079879209e-27
Delorey TM. (Kidney),Kidney,B cells,GAPDH,-0.310874853586948,1.66050189406806e-26
Delorey TM. (Kidney),Kidney,B cells,PTH1R,-0.298544467198996,5.35839662009095e-26
Delorey TM. (Kidney),Kidney,B cells,SPP1,-0.436292538969336,1.6117921137066e-23
Delorey TM. (Kidney),Kidney,B cells,KCNIP4,-0.330387474714125,4.98963244843703e-23
Delorey TM. (Kidney),Kidney,B cells,SLC8A1,-0.306659698909795,6.48159759559532e-23
Delorey TM. (Kidney),Kidney,B cells,LUZP2,0.4573305592674,2.90302355929487e-22
Delorey TM. (Kidney),Kidney,B cells,SLC26A7,-0.333170387418135,9.74889656026814e-22
Delorey TM. (Kidney),Kidney,B cells,CGNL1,-0.343740547208434,3.98761965656277e-21
Delorey TM. (Kidney),Kidney,B cells,MIB1,-0.322984173667716,6.05202028054836e-20
Delorey TM. (Kidney),Kidney,B cells,RYR2,0.383286434042999,8.27948000965824e-19
Delorey TM. (Kidney),Kidney,B cells,LRP1B,0.455184460040067,1.80843034573044e-18
Delorey TM. (Kidney),Kidney,B cells,CNTNAP5,0.454038709641502,5.65528396730027e-18
Delorey TM. (Kidney),Kidney,B cells,CA12,-0.378413800729082,2.54363609666496e-17
Delorey TM. (Kidney),Kidney,B cells,ADGRL3,0.414660107493373,7.28345271826662e-17
Delorey TM. (Kidney),Kidney,B cells,SLC4A7,-0.294795471004934,8.97958509131582e-17
Delorey TM. (Kidney),Kidney,B cells,CBLB,-0.351346942967902,8.77156900840437e-16
Delorey TM. (Kidney),Kidney,B cells,CSMD3,0.470865328035719,3.65771884694461e-15
Delorey TM. (Kidney),Kidney,B cells,CSMD2,0.497691046401721,1.3044294312698e-14
Delorey TM. (Kidney),Kidney,B cells,SLC12A3,-0.353840803349682,1.32199416425862e-14
Delorey TM. (Kidney),Kidney,B cells,CADM1,-0.356821243426757,1.90734106543219e-13
Delorey TM. (Kidney),Kidney,B cells,ITGBL1,0.392847348559366,5.34041309141644e-13
Delorey TM. (Kidney),Kidney,B cells,UBC,-0.379546534938575,2.07781701225264e-12
Delorey TM. (Kidney),Kidney,B cells,GALNTL6,0.611586193885197,2.17704754940009e-12
Delorey TM. (Kidney),Kidney,B cells,DSCAML1,-0.321088024945851,9.29197616567484e-12
Delorey TM. (Kidney),Kidney,B cells,HIF1A,-0.325525155118775,9.61647740102589e-12
Delorey TM. (Kidney),Kidney,B cells,SLC12A1,-0.31521960602675,7.90591424533459e-11
Delorey TM. (Kidney),Kidney,B cells,NRXN1,0.422032829667189,1.17216635101486e-10
Delorey TM. (Kidney),Kidney,B cells,IVNS1ABP,-0.304432490777128,1.62129914328952e-10
Delorey TM. (Kidney),Kidney,B cells,PRKCB,0.397130292983111,4.29714819607503e-10
Delorey TM. (Kidney),Kidney,B cells,OPCML,0.391915234751987,2.98252125184794e-09
Delorey TM. (Kidney),Kidney,B cells,WNK1,-0.328483820122237,5.63799794972043e-08
Delorey TM. (Kidney),Kidney,B cells,AC011287.1,0.385335764021462,1.74722130095377e-07
Delorey TM. (Kidney),Kidney,B cells,DMD,0.490316988257657,5.94124077549067e-07
Delorey TM. (Kidney),Kidney,B cells,LINC00871,0.473102419007056,1.38986291002053e-06
Delorey TM. (Kidney),Kidney,B cells,AC109466.1,0.613482130966254,2.63359500556118e-06
Delorey TM. (Kidney),Kidney,B cells,FAM129C,0.451640395537607,5.99913982691869e-06
Delorey TM. (Kidney),Kidney,B cells,FCRL2,0.684382077679131,6.75245067666947e-06
Delorey TM. (Kidney),Kidney,B cells,HS6ST3,0.38778820325838,4.59485848923761e-05
Delorey TM. (Kidney),Kidney,B cells,ROBO2,0.487439606948102,7.80859661290195e-05
Delorey TM. (Kidney),Kidney,B cells,PCDH15,0.526612802258535,9.56856913839087e-05
Delorey TM. (Kidney),Kidney,B cells,ANKS1B,0.403587636175711,0.000225036163270616
Delorey TM. (Kidney),Kidney,B cells,NAMPT,-0.297485524915587,0.000429960935216588
Delorey TM. (Kidney),Kidney,B cells,AL390957.1,0.421222416157148,0.000907812402757456
Delorey TM. (Kidney),Kidney,B cells,RIMS2,0.423465809870959,0.000927665774849844
Delorey TM. (Kidney),Kidney,B cells,HPSE2,0.427107357715785,0.00157505152574554
Delorey TM. (Kidney),Kidney,B cells,COL24A1,0.417873635262302,0.00164231318549083
Delorey TM. (Kidney),Kidney,B cells,PCDH9,0.39288282234943,0.0017834906417375
Delorey TM. (Kidney),Kidney,B cells,SEMA3A,0.449497583261611,0.00401805918708113
Delorey TM. (Kidney),Kidney,B cells,FAM78A,0.462127709275175,0.0150428210558904
Delorey TM. (Kidney),Kidney,B cells,PLCG2,-0.499985196609333,0.0300698401989357
Delorey TM. (Kidney),Kidney,B cells,GNAO1,0.394689478673772,0.0368074641067493
Delorey TM. (Kidney),Kidney,Distal tubule cells,AC008250.1,-0.259896777042622,0.0
Delorey TM. (Kidney),Kidney,Distal tubule cells,HAVCR1,0.175111994529527,7.01761723201024e-272
Delorey TM. (Kidney),Kidney,Distal tubule cells,HLF,0.15409927899425,1.74574122621082e-252
Delorey TM. (Kidney),Kidney,Distal tubule cells,TMPRSS4,0.158320266604748,3.014479212537e-211
Delorey TM. (Kidney),Kidney,Distal tubule cells,LAMB3,0.119911499076139,5.07116901807499e-204
Delorey TM. (Kidney),Kidney,Distal tubule cells,SLC12A3,-0.459276917826452,3.064171694036e-201
Delorey TM. (Kidney),Kidney,Distal tubule cells,AC097662.1,-0.140397260531601,8.27118369542919e-157
Delorey TM. (Kidney),Kidney,Distal tubule cells,CNNM2,-0.178825066774926,3.5312948832444e-152
Delorey TM. (Kidney),Kidney,Distal tubule cells,WNK1,-0.183561452793487,5.47820196333319e-129
Delorey TM. (Kidney),Kidney,Distal tubule cells,NOS2,0.155475620599837,7.76190393694234e-91
Delorey TM. (Kidney),Kidney,Distal tubule cells,PYGB,0.14663461793221,2.80102393819524e-90
Delorey TM. (Kidney),Kidney,Distal tubule cells,ADAMTS9,0.142486311748758,4.5618854247858e-83
Delorey TM. (Kidney),Kidney,Distal tubule cells,AC078980.1,-0.223410562218926,1.92054212918705e-82
Delorey TM. (Kidney),Kidney,Distal tubule cells,AC092078.2,-0.236917286734383,6.38073199428283e-82
Delorey TM. (Kidney),Kidney,Distal tubule cells,DEPTOR,-0.171169773171794,5.29340701750219e-81
Delorey TM. (Kidney),Kidney,Distal tubule cells,TRPM6,-0.416711249355237,7.11671619263977e-77
Delorey TM. (Kidney),Kidney,Distal tubule cells,ANXA4,0.167679634368489,5.99813981707701e-76
Delorey TM. (Kidney),Kidney,Distal tubule cells,TRPV5,-0.142283118108991,2.9938638708722e-74
Delorey TM. (Kidney),Kidney,Distal tubule cells,ABCC9,-0.243234319520106,7.78633370770052e-73
Delorey TM. (Kidney),Kidney,Distal tubule cells,PDE10A,0.115544719259517,3.03114031366748e-60
Delorey TM. (Kidney),Kidney,Distal tubule cells,NDRG1,0.135423611037343,4.20312454947544e-58
Delorey TM. (Kidney),Kidney,Distal tubule cells,PTCHD1-AS,-0.191658046950074,1.20726536254333e-53
Delorey TM. (Kidney),Kidney,Distal tubule cells,C12orf75,0.13039022457834,1.34695431310127e-53
Delorey TM. (Kidney),Kidney,Distal tubule cells,MTSS1,0.191974411742119,1.12383988525578e-51
Delorey TM. (Kidney),Kidney,Distal tubule cells,ITGA2,0.246044235740229,2.15562838124729e-50
Delorey TM. (Kidney),Kidney,Distal tubule cells,AL033504.1,-0.177439078078127,2.94655064641389e-47
Delorey TM. (Kidney),Kidney,Distal tubule cells,TBC1D9,-0.182537865362288,1.09382539868436e-45
Delorey TM. (Kidney),Kidney,Distal tubule cells,DIO2,-0.184104025568954,7.0001683623983e-44
Delorey TM. (Kidney),Kidney,Distal tubule cells,ADAMTS17,-0.226447983766354,2.12595286876105e-41
Delorey TM. (Kidney),Kidney,Distal tubule cells,DOK5,0.127875655707786,5.68265424096169e-39
Delorey TM. (Kidney),Kidney,Distal tubule cells,ATF3,-0.149894499799586,8.39191293128292e-37
Delorey TM. (Kidney),Kidney,Distal tubule cells,COL4A5,-0.155412214505738,4.19349095468609e-35
Delorey TM. (Kidney),Kidney,Distal tubule cells,TACR1,0.134286343004824,8.44553809553308e-35
Delorey TM. (Kidney),Kidney,Distal tubule cells,ZNF385D,-0.139464678668914,1.04358543769568e-34
Delorey TM. (Kidney),Kidney,Distal tubule cells,KSR2,-0.231539219692301,1.7343874626515e-34
Delorey TM. (Kidney),Kidney,Distal tubule cells,AC093895.1,-0.216475854479145,4.85474061606148e-33
Delorey TM. (Kidney),Kidney,Distal tubule cells,ARHGAP29,0.152884034734247,8.15080607792552e-33
Delorey TM. (Kidney),Kidney,Distal tubule cells,ABTB2,0.195594353462705,3.79017736541207e-32
Delorey TM. (Kidney),Kidney,Distal tubule cells,MGAT5,0.160610963069296,1.92071024088926e-26
Delorey TM. (Kidney),Kidney,Distal tubule cells,CALCR,-0.230358992944182,9.17972251516211e-25
Delorey TM. (Kidney),Kidney,Distal tubule cells,RERGL,0.122421504011156,3.82070526236456e-24
Delorey TM. (Kidney),Kidney,Distal tubule cells,MAL,0.27823688657319,8.06362628447372e-23
Delorey TM. (Kidney),Kidney,Distal tubule cells,FGF2,0.118325771980025,1.26009227408137e-21
Delorey TM. (Kidney),Kidney,Distal tubule cells,NRK,0.190131190080831,5.76294315875765e-21
Delorey TM. (Kidney),Kidney,Distal tubule cells,ITGAV,0.123107555565514,2.12719867707057e-20
Delorey TM. (Kidney),Kidney,Distal tubule cells,ACPP,0.135960466480326,1.90249071412351e-19
Delorey TM. (Kidney),Kidney,Distal tubule cells,SLC38A11,0.115145962458257,2.10374487276139e-18
Delorey TM. (Kidney),Kidney,Distal tubule cells,SPATS2L,0.122478454197803,5.77380656675149e-17
Delorey TM. (Kidney),Kidney,Distal tubule cells,PROX1,0.210366418582406,8.94395636714731e-17
Delorey TM. (Kidney),Kidney,Distal tubule cells,LINC00645,0.133685972137734,4.25493458875781e-11
Delorey TM. (Kidney),Kidney,Distal tubule cells,GNGT1,-0.226991955140956,1.29707373728612e-10
Delorey TM. (Kidney),Kidney,Distal tubule cells,HMCN1,-0.163901215851394,1.42614429198224e-10
Delorey TM. (Kidney),Kidney,Distal tubule cells,PHF21B,-0.167090262020443,6.6870135953157e-08
Delorey TM. (Kidney),Kidney,Distal tubule cells,HS6ST2,-0.255245052392291,3.98007903028631e-06
Delorey TM. (Kidney),Kidney,Distal tubule cells,LINC01182,-0.143135778780848,7.61954060650648e-05
Delorey TM. (Kidney),Kidney,Distal tubule cells,ATP6V0D2,-0.186799784206248,8.75181948517308e-05
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,AL807752.6,0.527002565561426,0.0
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,EHD3,-0.540628454519591,3.50180766833261e-151
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,ADGRL4,-0.557631757211491,1.33615079849996e-124
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,ACVRL1,-0.532441082468859,3.30020587550202e-106
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,PRKCH,-0.610193643890194,1.41633804083512e-97
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,HSP90AA1,0.300159295092646,6.97131145854057e-93
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,F2RL3,-0.600231729208618,2.65558601326016e-91
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,SERPINE1,0.201347405603325,6.57816894919704e-90
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,STC1,0.33939051661529,7.4953706480991e-89
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,HIF3A,-0.513417849858583,1.66587967129699e-84
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,SH2D3C,-0.588160208101752,1.60799468854916e-83
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,FP671120.1,0.238206392894435,6.65656760828613e-82
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,HYAL2,-0.676691789783156,9.52639075460241e-73
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,PLAT,-0.605496761934002,4.54401208431501e-67
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,SEMA3A,0.198892291118189,1.33144068825637e-53
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,NOSTRIN,-0.531290748937174,8.87952079190671e-52
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,CAVIN2,-0.519702187010296,1.48526293631696e-42
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,HSPH1,0.20488020956786,2.40935769053435e-40
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,PLXND1,-0.544082600394376,3.87760004767147e-40
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,SLCO2A1,-0.485495841370906,1.13274522332127e-34
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,SOX18,0.266995590864259,4.57885372649867e-34
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,B4GAT1,0.53308646507129,2.11080518831963e-33
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,AL606468.1,0.636240879290611,1.20453237261177e-32
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,EPAS1,-0.524717127347053,2.90228939268474e-30
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,FO393415.1,0.407062957139555,1.07418300060139e-26
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,SELP,0.344270516694335,1.19749493171313e-26
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,AL008723.1,0.447954838441384,1.34004749512016e-24
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,ARHGEF15,-0.496709620631998,1.26815357410986e-21
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,EGFL7,-0.664784633038284,1.00085670600916e-19
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,LIMS2,-0.550136619826561,2.82266248467828e-16
Delorey TM. (Kidney),Kidney,Fenestrated endothelial cells,PTGIS,0.20882309367963,2.54132342906309e-14
